
1559779299383,10712,Pagina,200,OK,Usuarios esperados 1-48,text,true,,216020,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2664,0,2101
1559779297282,12814,Pagina,200,OK,Usuarios esperados 1-41,text,true,,215556,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3942,0,2786
1559779293390,16709,Pagina,200,OK,Usuarios esperados 1-28,text,true,,216641,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3005,0,1658
1559779289784,20821,Pagina,200,OK,Usuarios esperados 1-16,text,true,,214959,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2365,0,1818
1559779290080,20527,Pagina,200,OK,Usuarios esperados 1-17,text,true,,218166,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2069,0,1523
1559779297905,13566,Pagina,200,OK,Usuarios esperados 1-43,text,true,,215878,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3578,0,2950
1559779290589,21488,Pagina,200,OK,Usuarios esperados 1-3,text,true,,215205,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1278,0,861
1559779297866,14377,Pagina,200,OK,Usuarios esperados 1-4,text,true,,215339,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3914,0,3046
1559779299084,13521,Pagina,200,OK,Usuarios esperados 1-47,text,true,,218469,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6808,0,5676
1559779302423,10824,Video,200,OK,Usuarios esperados 1-8,text,true,,215074,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2634,0,2247
1559779298791,14771,Pagina,200,OK,Usuarios esperados 1-46,text,true,,215589,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2992,0,2437
1559779295482,18389,Pagina,200,OK,Usuarios esperados 1-35,text,true,,218037,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3789,0,2923
1559779298187,15689,Pagina,200,OK,Usuarios esperados 1-44,text,true,,215061,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3297,0,2676
1559779291256,23382,Video,200,OK,Usuarios esperados 1-6,text,true,,214470,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3371,0,889
1559779296401,18915,Video,200,OK,Usuarios esperados 1-9,text,true,,215965,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2196,0,1677
1559779293785,21853,Pagina,200,OK,Usuarios esperados 1-2,text,true,,215245,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,7821,0,7441
1559779296981,18986,Pagina,200,OK,Usuarios esperados 1-40,text,true,,214626,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3787,0,2454
1559779295047,21209,Video,200,OK,Usuarios esperados 1-7,text,true,,216975,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2408,0,1615
1559779297605,18661,Pagina,200,OK,Usuarios esperados 1-42,text,true,,214074,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3623,0,3179
1559779294284,21983,Pagina,200,OK,Usuarios esperados 1-31,text,true,,213865,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2640,0,2003
1559779299983,16285,Pagina,200,OK,Usuarios esperados 1-50,text,true,,214649,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6253,0,5033
1559779305608,10661,Video,200,OK,Usuarios esperados 1-33,text,true,,216664,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1833,0,1037
1559779296681,19781,Pagina,200,OK,Usuarios esperados 1-39,text,true,,215748,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4201,0,2855
1559779298491,18402,Pagina,200,OK,Usuarios esperados 1-45,text,true,,214167,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3803,0,2713
1559779304061,14638,Video,200,OK,Usuarios esperados 1-19,text,true,,217627,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2270,0,1234
1559779307172,11531,Video,200,OK,Usuarios esperados 1-32,text,true,,214120,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2927,0,1704
1559779306545,13267,Video,200,OK,Usuarios esperados 1-13,text,true,,219666,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3248,0,2009
1559779307997,12062,Pagina,200,OK,Usuarios esperados 1-10,text,true,,213792,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3469,0,2610
1559779301482,18577,Video,200,OK,Usuarios esperados 1-29,text,true,,218126,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5373,0,3815
1559779310607,10234,Video,200,OK,Usuarios esperados 1-17,text,true,,217447,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2393,0,1717
1559779315322,5780,Pagina,200,OK,Usuarios esperados 1-9,text,true,,218043,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1869,0,944
1559779307438,13665,Video,200,OK,Usuarios esperados 1-21,text,true,,217241,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,9378,0,4033
1559779310097,11280,Video,200,OK,Usuarios esperados 1-41,text,true,,214257,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2506,0,1684
1559779302651,18725,Video,200,OK,Usuarios esperados 1-23,text,true,,214662,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5898,0,4208
1559779309501,12748,Video,200,OK,Usuarios esperados 1-34,text,true,,216411,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2823,0,1686
1559779307415,14838,Video,200,OK,Usuarios esperados 1-36,text,true,,214234,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2378,0,1322
1559779303179,19074,Video,200,OK,Usuarios esperados 1-11,text,true,,217370,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1268,0,866
1559779303143,19431,Video,200,OK,Usuarios esperados 1-12,text,true,,214387,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,911,0,590
1559779313248,9594,Pagina,200,OK,Usuarios esperados 1-8,text,true,,218111,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5453,0,5122
1559779313875,9293,Video,200,OK,Usuarios esperados 1-44,text,true,,217193,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4827,0,4495
1559779310093,14211,Video,200,OK,Usuarios esperados 1-25,text,true,,216098,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2829,0,1982
1559779310095,14537,Video,200,OK,Usuarios esperados 1-48,text,true,,215220,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2775,0,1981
1559779316258,8667,Video,200,OK,Usuarios esperados 1-42,text,true,,217543,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1552,0,716
1559779314640,10292,Pagina,200,OK,Usuarios esperados 1-6,text,true,,215258,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1620,0,1163
1559779316250,9014,Pagina,200,OK,Usuarios esperados 1-7,text,true,,217060,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2984,0,1555
1559779316260,9007,Video,200,OK,Usuarios esperados 1-31,text,true,,214755,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2432,0,1246
1559779316261,9850,Video,200,OK,Usuarios esperados 1-50,text,true,,218240,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3008,0,896
1559779320052,6344,Pagina,200,OK,Usuarios esperados 1-29,text,true,,218291,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2031,0,1606
1559779311471,15255,Video,200,OK,Usuarios esperados 1-43,text,true,,215260,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4491,0,4132
1559779305017,21711,Video,200,OK,Usuarios esperados 1-14,text,true,,215700,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1839,0,1002
1559779300908,25822,Video,200,OK,Usuarios esperados 1-26,text,true,,218145,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1985,0,570
1559779319805,6921,Pagina,200,OK,Usuarios esperados 1-13,text,true,,217878,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3024,0,1564
1559779312243,14797,Video,200,OK,Usuarios esperados 1-4,text,true,,217910,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2533,0,1695
1559779306864,20177,Video,200,OK,Usuarios esperados 1-22,text,true,,215179,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1450,0,825
1559779309158,18783,Video,200,OK,Usuarios esperados 1-37,text,true,,218256,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2029,0,1448
1559779309159,19328,Video,200,OK,Usuarios esperados 1-49,text,true,,214015,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1976,0,1447
1559779307177,21638,Video,200,OK,Usuarios esperados 1-38,text,true,,215060,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2920,0,1699
1559779316455,12663,Video,200,OK,Usuarios esperados 1-39,text,true,,214761,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2815,0,786
1559779315632,13486,Video,200,OK,Usuarios esperados 1-2,text,true,,218304,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1248,0,627
1559779320842,8905,Pagina,200,OK,Usuarios esperados 1-17,text,true,,214906,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3786,0,1701
1559779316885,13151,Video,200,OK,Usuarios esperados 1-45,text,true,,214537,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2364,0,1413
1559779310606,19714,Video,200,OK,Usuarios esperados 1-16,text,true,,224276,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4733,0,3561
1559779310100,20848,Video,200,OK,Usuarios esperados 1-28,text,true,,217684,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3774,0,2505
1559779300912,30076,Video,200,OK,Usuarios esperados 1-20,text,true,,218369,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2821,0,572
1559779321102,10254,Video,200,OK,Usuarios esperados 1-9,text,true,,218550,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2612,0,1148
1559779322842,9000,Video,200,OK,Usuarios esperados 1-8,text,true,,218284,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1459,0,928
1559779307705,25151,Video,200,OK,Usuarios esperados 1-24,text,true,,214958,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2685,0,2066
1559779326403,8466,Video,200,OK,Usuarios esperados 1-29,text,true,,214208,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1787,0,642
1559779315959,19205,Video,200,OK,Usuarios esperados 1-40,text,true,,216034,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3013,0,1281
1559779326727,8776,Pagina,200,OK,Usuarios esperados 1-43,text,true,,215455,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5276,0,5116
1559779305300,30332,Video,200,OK,Usuarios esperados 1-30,text,true,,214126,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4257,0,3385
1559779312077,23749,Video,200,OK,Usuarios esperados 1-3,text,true,,215589,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3516,0,1800
1559779318693,17136,Pagina,200,OK,Usuarios esperados 1-19,text,true,,217551,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2401,0,1628
1559779328814,7546,Pagina,200,OK,Usuarios esperados 1-38,text,true,,214997,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2996,0,2429
1559779304674,31690,Video,200,OK,Usuarios esperados 1-27,text,true,,214284,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5131,0,4159
1559779304050,32571,Video,200,OK,Usuarios esperados 1-18,text,true,,214426,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4494,0,3389
1559779323169,13862,Pagina,200,OK,Usuarios esperados 1-44,text,true,,214279,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3074,0,1760
1559779326733,11385,Video,200,OK,Usuarios esperados 1-13,text,true,,218756,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2702,0,1283
1559779330321,8093,Pagina,200,OK,Usuarios esperados 1-16,text,true,,217576,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2440,0,1814
1559779329125,9290,Pagina,200,OK,Usuarios esperados 1-39,text,true,,218470,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2719,0,2118
1559779312605,26106,Video,200,OK,Usuarios esperados 1-47,text,true,,217469,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4282,0,3659
1559779321376,18200,Pagina,200,OK,Usuarios esperados 1-41,text,true,,214338,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,11385,0,10765
1559779335827,7289,Pagina,200,OK,Usuarios esperados 1-3,text,true,,214840,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2297,0,1745
1559779325274,18768,Pagina,200,OK,Usuarios esperados 1-31,text,true,,219456,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2374,0,1760
1559779321376,22977,Pagina,200,OK,Usuarios esperados 1-23,text,true,,218835,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,13199,0,11384
1559779338120,6238,Pagina,200,OK,Usuarios esperados 1-13,text,true,,217690,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2794,0,1454
1559779337031,8790,Video,200,OK,Usuarios esperados 1-44,text,true,,213425,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1681,0,1093
1559779322248,24609,Pagina,200,OK,Usuarios esperados 1-34,text,true,,214360,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3617,0,2323
1559779318695,28607,Pagina,200,OK,Usuarios esperados 1-32,text,true,,217897,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3694,0,3591
1559779309809,37549,Pagina,200,OK,Usuarios esperados 1-1,text,true,,218357,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6623,0,6157
1559779331837,16396,Pagina,200,OK,Usuarios esperados 1-8,text,true,,215421,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1854,0,1243
1559779324932,23311,Pagina,200,OK,Usuarios esperados 1-42,text,true,,216399,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2690,0,2102
1559779338712,9833,Pagina,200,OK,Usuarios esperados 1-47,text,true,,214766,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2832,0,2392
1559779313872,35971,Video,200,OK,Usuarios esperados 1-35,text,true,,217195,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5900,0,4498
1559779344353,5654,Video,200,OK,Usuarios esperados 1-23,text,true,,215766,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1997,0,1467
1559779339576,10840,Video,200,OK,Usuarios esperados 1-41,text,true,,215239,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6726,0,4466
1559779322254,29416,Pagina,200,OK,Usuarios esperados 1-11,text,true,,217419,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3021,0,2317
1559779325271,26402,Video,200,OK,Usuarios esperados 1-7,text,true,,214340,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1452,0,593
1559779346858,5773,Video,200,OK,Usuarios esperados 1-34,text,true,,218651,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1431,0,1059
1559779316261,36974,Pagina,200,OK,Usuarios esperados 1-33,text,true,,217800,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2435,0,2103
1559779347357,6823,Video,200,OK,Usuarios esperados 1-1,text,true,,213906,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1343,0,887
1559779336621,17560,Pagina,200,OK,Usuarios esperados 1-18,text,true,,215701,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4488,0,2090
1559779324932,29660,Video,200,OK,Usuarios esperados 1-6,text,true,,215789,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3552,0,1469
1559779313562,41255,Video,200,OK,Usuarios esperados 1-46,text,true,,218512,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2075,0,1432
1559779336361,18773,Video,200,OK,Usuarios esperados 1-38,text,true,,214210,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6756,0,1508
1559779322253,33178,Pagina,200,OK,Usuarios esperados 1-36,text,true,,214282,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3610,0,2048
1559779305168,50772,Pagina,200,OK,Usuarios esperados 1-15,text,true,,218059,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,9617,0,8769
1559779327941,28058,Pagina,200,OK,Usuarios esperados 1-37,text,true,,216055,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4901,0,3940
1559779348243,7911,Video,200,OK,Usuarios esperados 1-42,text,true,,218343,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1296,0,870
1559779326118,30267,Pagina,200,OK,Usuarios esperados 1-50,text,true,,218324,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5725,0,5126
1559779327040,29425,Pagina,200,OK,Usuarios esperados 1-22,text,true,,217795,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6218,0,2390
1559779345821,10885,Pagina,200,OK,Usuarios esperados 1-44,text,true,,214442,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2099,0,1778
1559779328487,28223,Pagina,200,OK,Usuarios esperados 1-49,text,true,,214388,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3054,0,2038
1559779338416,18929,Video,200,OK,Usuarios esperados 1-39,text,true,,216064,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4699,0,3734
1559779348240,9403,Video,200,OK,Usuarios esperados 1-8,text,true,,216880,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1483,0,872
1559779309500,48198,Pagina,200,OK,Usuarios esperados 1-5,text,true,,219061,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3107,0,2573
1559779327040,30662,Pagina,200,OK,Usuarios esperados 1-4,text,true,,217107,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4205,0,2999
1559779351671,6279,Video,200,OK,Usuarios esperados 1-11,text,true,,217185,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2510,0,2193
1559779330044,28198,Pagina,200,OK,Usuarios esperados 1-45,text,true,,216009,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2910,0,2099
1559779350416,8357,Pagina,200,OK,Usuarios esperados 1-41,text,true,,213646,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4078,0,3765
1559779347309,11713,Video,200,OK,Usuarios esperados 1-32,text,true,,217318,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1853,0,935
1559779354182,5776,Video,200,OK,Usuarios esperados 1-18,text,true,,217846,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1246,0,636
1559779329125,31446,Pagina,200,OK,Usuarios esperados 1-2,text,true,,218127,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2718,0,2119
1559779329748,30823,Video,200,OK,Usuarios esperados 1-17,text,true,,214580,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1951,0,1325
1559779348546,12028,Video,200,OK,Usuarios esperados 1-47,text,true,,217006,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3921,0,920
1559779335632,25009,Pagina,200,OK,Usuarios esperados 1-30,text,true,,214232,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1942,0,1318
1559779324632,36072,Pagina,200,OK,Usuarios esperados 1-48,text,true,,218057,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3559,0,1767
1559779338415,22503,Video,200,OK,Usuarios esperados 1-16,text,true,,217193,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5325,0,3748
1559779335504,25432,Video,200,OK,Usuarios esperados 1-43,text,true,,217928,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2067,0,777
1559779322575,38915,Pagina,200,OK,Usuarios esperados 1-12,text,true,,217479,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6549,0,5903
1559779343116,18378,Video,200,OK,Usuarios esperados 1-3,text,true,,217158,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3523,0,1501
1559779334865,26917,Pagina,200,OK,Usuarios esperados 1-29,text,true,,218298,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2690,0,2079
